time,precip_u,precip_u_cor,tp_u,t_u
2022-06-20,2.4,0.2,0.0,-1.1
2022-06-21,2.4,0.2,0.0,-3.6
2022-06-22,2.4,0.2,0.0,-3.4
2022-06-23,2.4,0.2,0.0,-2.2
2022-06-24,2.5,0.3,0.1,-0.7
2022-06-25,2.6,0.5,0.1,1.2
2022-06-26,2.6,0.5,0.0,1.8
2022-06-27,2.6,0.5,0.0,0.9
2022-06-28,2.6,0.5,0.0,1.7
2022-06-29,2.6,0.5,0.0,2.3
2022-06-30,2.6,0.5,0.0,1.2
2022-07-01,2.6,0.5,0.0,1.7
2022-07-02,2.6,0.5,0.0,1.0
2022-07-03,2.6,0.5,0.0,1.8
2022-07-04,2.6,0.5,0.0,2.4
2022-07-05,2.6,0.5,0.0,1.9
2022-07-06,2.6,0.5,0.0,2.2
2022-07-07,2.6,0.5,0.0,1.9
2022-07-08,2.6,0.5,0.0,2.3
2022-07-09,2.6,0.5,0.0,1.9
2022-07-10,2.6,0.5,0.0,1.5
2022-07-11,2.6,0.5,0.0,-0.1
2022-07-12,2.6,0.5,0.0,0.9
2022-07-13,2.9,0.8,0.4,1.4
2022-07-14,3.0,0.9,0.1,1.5
2022-07-15,3.0,0.9,0.0,3.2
2022-07-16,3.0,0.9,0.0,2.5
2022-07-17,3.0,0.9,0.0,2.2
2022-07-18,3.0,0.9,0.0,2.1
2022-07-19,3.0,0.9,0.0,2.4
2022-07-20,3.0,0.9,0.0,3.2
2022-07-21,3.1,1.0,0.2,3.7
2022-07-22,3.9,1.9,0.9,2.6
2022-07-23,9.1,7.8,5.9,1.5
2022-07-24,10.7,9.6,1.8,1.7
2022-07-25,10.8,9.7,0.1,1.2
2022-07-26,10.8,9.7,0.0,1.3
2022-07-27,11.4,10.4,0.7,0.9
2022-07-28,11.6,10.5,0.2,0.6
2022-07-29,11.6,10.5,0.0,0.7
2022-07-30,11.7,10.6,0.1,1.7
2022-07-31,12.0,11.0,0.4,3.5
2022-08-01,12.0,11.0,0.0,2.3
2022-08-02,12.0,11.0,0.0,1.8
2022-08-03,12.0,11.0,0.0,2.3
2022-08-04,12.0,11.0,0.0,2.2
2022-08-05,12.9,12.0,1.0,1.2
2022-08-06,15.7,15.3,3.3,1.7
2022-08-07,15.8,15.4,0.1,1.7
2022-08-08,15.8,15.4,0.0,-0.2
2022-08-09,16.0,15.6,0.2,-0.7
2022-08-10,17.1,16.8,1.2,-0.4
2022-08-11,19.1,19.0,2.2,-0.1
2022-08-12,19.6,19.6,0.6,0.5
2022-08-13,19.6,19.6,0.0,1.2
2022-08-14,19.6,19.6,0.0,0.2
2022-08-15,19.7,19.7,0.2,2.1
2022-08-16,20.8,20.9,1.2,1.6
2022-08-17,21.6,21.9,0.9,-0.4
2022-08-18,22.2,22.5,0.7,-0.6
2022-08-19,23.2,23.6,1.0,-2.5
2022-08-20,23.2,23.6,0.0,-3.0
2022-08-21,23.2,23.6,0.0,-2.1
2022-08-22,23.3,23.6,0.1,-1.4
2022-08-23,28.0,29.0,5.4,1.3
2022-08-24,32.6,34.3,5.2,1.2
2022-08-25,32.8,34.5,0.2,1.4
2022-08-26,32.9,34.5,0.1,0.1
2022-08-27,33.0,34.7,0.2,-0.9
2022-08-28,33.0,34.7,0.0,-1.8
2022-08-29,33.0,34.7,0.0,2.6
2022-08-30,33.0,34.7,0.0,3.1
2022-08-31,33.0,34.7,0.0,-1.5
2022-09-01,33.0,34.7,0.0,-2.5
2022-09-02,35.1,37.0,2.3,3.5
2022-09-03,40.8,43.3,6.3,3.1
2022-09-04,41.6,44.2,1.0,3.2
2022-09-05,42.3,45.0,0.8,3.0
2022-09-06,49.4,53.2,8.1,0.2
2022-09-07,50.2,54.2,1.0,-1.2
2022-09-08,50.4,54.4,0.2,-2.7
2022-09-09,50.5,54.4,0.1,1.6
2022-09-10,50.7,54.7,0.3,2.5
2022-09-11,57.4,62.5,7.8,0.8
2022-09-12,64.2,70.3,7.8,0.3
2022-09-13,66.5,73.0,2.6,0.7
2022-09-14,66.9,73.5,0.5,1.0
2022-09-15,71.7,79.0,5.5,0.7
2022-09-16,73.4,80.9,1.9,1.5
2022-09-17,73.5,81.1,0.2,2.0
2022-09-18,74.0,81.6,0.5,2.1
2022-09-19,74.1,81.7,0.1,1.3
2022-09-20,74.4,82.0,0.4,-1.6
2022-09-21,74.4,82.0,0.0,-3.9
2022-09-22,74.4,82.0,0.0,-2.0
2022-09-23,74.7,82.4,0.4,-0.1
2022-09-24,77.9,86.1,3.6,-3.7
2022-09-25,78.0,86.1,0.1,-6.0
2022-09-26,78.3,86.5,0.3,2.1
2022-09-27,81.7,90.3,3.8,1.3
2022-09-28,82.8,91.5,1.1,0.1
2022-09-29,82.8,91.5,0.0,-4.8
2022-09-30,82.8,91.5,0.0,-4.0
2022-10-01,82.8,91.5,0.0,-5.2
2022-10-02,82.8,91.5,0.0,-5.8
2022-10-03,82.8,91.5,0.0,-5.8
2022-10-04,82.8,91.5,0.0,-8.6
2022-10-05,82.8,91.5,0.0,-12.1
2022-10-06,82.8,91.5,0.0,-9.6
2022-10-07,82.8,91.5,0.0,-9.2
2022-10-08,82.8,91.5,0.0,-9.2
2022-10-09,82.8,91.5,0.0,-12.6
2022-10-10,82.8,91.5,0.0,-7.6
2022-10-11,82.8,91.5,0.0,-8.8
2022-10-12,82.8,91.5,0.0,-9.7
2022-10-13,82.8,91.5,0.0,-10.6
2022-10-14,82.8,91.5,0.0,-14.3
2022-10-15,82.8,91.5,0.0,-12.1
2022-10-16,82.8,91.5,0.0,-3.8
2022-10-17,83.0,91.6,0.2,0.4
2022-10-18,84.0,92.8,1.2,-0.9
2022-10-19,84.0,92.8,0.0,-7.3
2022-10-20,84.0,92.8,0.0,-13.2
2022-10-21,84.0,92.8,0.0,-2.9
2022-10-22,84.0,92.8,0.0,-1.7
2022-10-23,84.0,92.8,0.0,-5.2
2022-10-24,84.0,92.8,0.0,-9.2
2022-10-25,84.0,92.8,0.0,-9.8
2022-10-26,84.0,92.8,0.0,-9.5
2022-10-27,84.0,92.8,0.0,-3.8
2022-10-28,85.1,94.1,1.3,-0.3
2022-10-29,89.0,98.5,4.4,-4.0
2022-10-30,89.0,98.6,0.1,-11.6
2022-10-31,89.0,98.6,0.0,-11.8
2022-11-01,89.0,98.6,0.0,-12.4
2022-11-02,89.0,98.6,0.0,-20.0
2022-11-03,89.0,98.6,0.0,-13.5
2022-11-04,89.0,98.6,0.0,-5.5
2022-11-05,89.0,98.6,0.0,-9.4
2022-11-06,89.0,98.6,0.0,-15.6
2022-11-07,89.0,98.6,0.0,-17.5
2022-11-08,89.0,98.6,0.0,-17.9
2022-11-09,89.0,98.6,0.0,-22.0
2022-11-10,89.0,98.6,0.0,-18.9
2022-11-11,89.0,98.6,0.0,-12.3
2022-11-12,89.0,98.6,0.0,-9.9
2022-11-13,89.0,98.6,0.0,-4.9
2022-11-14,89.0,98.6,0.0,-4.3
2022-11-15,89.0,98.6,0.0,-9.9
2022-11-16,89.0,98.6,0.0,-17.4
2022-11-17,89.0,98.6,0.0,-15.2
2022-11-18,89.0,98.6,0.0,-10.5
2022-11-19,89.0,98.6,0.0,-7.6
2022-11-20,89.0,98.6,0.0,-12.4
2022-11-21,89.0,98.6,0.0,-9.3
2022-11-22,89.0,98.6,0.0,-7.7
2022-11-23,89.0,98.6,0.0,-8.9
2022-11-24,89.0,98.6,0.0,-12.7
2022-11-25,89.0,98.6,0.0,-12.3
2022-11-26,89.0,98.6,0.0,-9.2
2022-11-27,89.0,98.6,0.0,-14.2
2022-11-28,89.0,98.6,0.0,-16.1
2022-11-29,89.0,98.6,0.0,-9.6
2022-11-30,89.0,98.6,0.0,-11.4
2022-12-01,89.0,98.6,0.0,-15.9
2022-12-02,94.4,104.1,5.5,-12.2
2022-12-03,100.8,110.6,6.5,-5.2
2022-12-04,100.8,110.6,0.0,-8.8
2022-12-05,100.8,110.6,0.0,-4.8
2022-12-06,100.8,110.6,0.0,-5.7
2022-12-07,100.8,110.6,0.0,-7.7
2022-12-08,100.8,110.6,0.0,-8.0
2022-12-09,100.8,110.6,0.0,-5.4
2022-12-10,100.8,110.6,0.0,-10.3
2022-12-11,100.8,110.6,0.0,-14.8
2022-12-12,100.8,110.6,0.0,-16.6
2022-12-13,100.8,110.6,0.0,-16.9
2022-12-14,100.8,110.6,0.0,-16.7
2022-12-15,100.8,110.6,0.0,-11.4
2022-12-16,100.8,110.6,0.0,-12.8
2022-12-17,100.8,110.6,0.0,-19.4
2022-12-18,100.8,110.6,0.0,-17.4
2022-12-19,100.8,110.6,0.0,-16.2
2022-12-20,100.8,110.6,0.0,-16.0
2022-12-21,100.8,110.6,0.0,-17.0
2022-12-22,100.8,110.6,0.0,-20.2
2022-12-23,100.8,110.6,0.0,-23.6
2022-12-24,100.8,110.6,0.0,-29.4
2022-12-25,100.8,110.6,0.0,-25.9
2022-12-26,100.8,110.6,0.0,-24.6
2022-12-27,100.8,110.6,0.0,-23.0
2022-12-28,100.8,110.6,0.0,-20.6
2022-12-29,100.8,110.6,0.0,-21.1
2022-12-30,100.8,110.6,0.0,-21.7
2022-12-31,100.8,110.6,0.0,-24.7
