time,precip_l,precip_l_cor,tp_l,t_l,precip_u,precip_u_cor,tp_u,t_u
2022-08-12,0.0,0.0,0.0,-7.5,0.0,0.0,0.0,-7.6
2022-08-13,0.0,0.0,0.0,-5.4,0.0,0.0,0.0,-5.5
2022-08-14,0.0,0.0,0.0,-8.1,0.0,0.0,0.0,-8.1
2022-08-15,0.0,0.0,0.0,-8.5,0.0,0.0,0.0,-8.6
2022-08-16,0.0,0.0,0.0,-9.3,0.0,0.0,0.0,-9.3
2022-08-17,0.0,0.0,0.0,-7.5,0.0,0.0,0.0,-7.5
2022-08-18,0.0,0.0,0.0,-7.5,0.0,0.0,0.0,-7.5
2022-08-19,0.0,0.0,0.0,-9.6,0.0,0.0,0.0,-9.7
2022-08-20,0.0,0.0,0.0,-12.9,0.0,0.0,0.0,-13.0
2022-08-21,0.0,0.0,0.0,-13.3,0.0,0.0,0.0,-13.4
2022-08-22,0.0,0.0,0.0,-12.8,0.0,0.0,0.0,-12.8
2022-08-23,0.0,0.0,0.0,-13.9,0.0,0.0,0.0,-13.9
2022-08-24,0.0,0.0,0.0,-9.4,0.0,0.0,0.0,-9.4
2022-08-25,0.0,0.0,0.0,-12.9,0.0,0.0,0.0,-12.9
2022-08-26,0.0,0.0,0.0,-11.5,0.0,0.0,0.0,-11.5
2022-08-27,0.0,0.0,0.0,-13.1,0.0,0.0,0.0,-13.0
2022-08-28,0.0,0.0,0.0,-13.8,0.0,0.0,0.0,-13.7
2022-08-29,0.0,0.0,0.0,-16.6,0.0,0.0,0.0,-16.6
2022-08-30,0.0,0.0,0.0,-9.6,0.0,0.0,0.0,-9.5
2022-08-31,0.0,0.0,0.0,-6.3,0.0,0.0,0.0,-6.4
2022-09-01,0.0,0.0,0.0,-9.9,0.0,0.0,0.0,-9.9
2022-09-02,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,-8.9
2022-09-03,0.2,0.2,0.2,-1.2,0.0,0.0,0.0,-1.2
2022-09-04,0.2,0.2,0.0,-1.5,0.0,0.0,0.0,-1.5
2022-09-05,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2
2022-09-06,0.2,0.2,0.0,-4.8,0.0,0.0,0.0,-4.8
2022-09-07,0.2,0.2,0.0,-7.0,0.0,0.0,0.0,-7.0
2022-09-08,0.2,0.2,0.0,-10.9,0.0,0.0,0.0,-10.9
2022-09-09,0.1,0.1,-0.1,-16.5,0.0,0.0,0.0,-16.5
2022-09-10,0.0,0.0,-0.1,-8.2,0.0,0.0,0.0,-8.1
2022-09-11,0.0,0.0,0.0,-5.1,0.0,0.0,0.0,-5.1
2022-09-12,0.0,0.0,0.0,-9.4,0.0,0.0,0.0,-9.4
2022-09-13,0.0,0.0,0.0,-10.1,0.0,0.0,0.0,-10.2
2022-09-14,0.0,0.0,0.0,-9.3,0.0,0.0,0.0,-9.3
2022-09-15,0.0,0.0,0.0,-10.6,0.0,0.0,0.0,-10.5
2022-09-16,0.0,0.0,0.0,-11.2,0.0,0.0,0.0,-11.2
2022-09-17,0.0,0.0,0.0,-22.6,0.0,0.0,0.0,-22.6
2022-09-18,0.0,0.0,0.0,-25.4,0.0,0.0,0.0,-25.4
2022-09-19,0.0,0.0,0.0,-22.6,0.0,0.0,0.0,-22.6
2022-09-20,0.0,0.0,0.0,-20.1,0.0,0.0,0.0,-20.1
2022-09-21,0.0,0.0,0.0,-20.2,0.0,0.0,0.0,-20.1
2022-09-22,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,-24.0
2022-09-23,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,-25.0
2022-09-24,0.0,0.0,0.0,-32.4,0.0,0.0,0.0,-32.5
2022-09-25,0.0,0.0,0.0,-18.5,0.0,0.0,0.0,-18.5
2022-09-26,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,-17.9
2022-09-27,0.0,0.0,0.0,-9.3,0.0,0.0,0.0,-9.3
2022-09-28,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-17.0
2022-09-29,0.0,0.0,0.0,-24.4,0.0,0.0,0.0,-24.3
2022-09-30,0.0,0.0,0.0,-25.2,0.0,0.0,0.0,-25.1
2022-10-01,0.0,0.0,0.0,-25.1,0.0,0.0,0.0,-24.9
2022-10-02,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,-23.8
2022-10-03,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,-24.0
2022-10-04,0.0,0.0,0.0,-23.2,0.0,0.0,0.0,-23.2
2022-10-05,0.0,0.0,0.0,-23.0,0.0,0.0,0.0,-22.9
2022-10-06,0.0,0.0,0.0,-22.0,0.0,0.0,0.0,-22.0
2022-10-07,0.0,0.0,0.0,-32.4,0.0,0.0,0.0,-32.3
2022-10-08,0.0,0.0,0.0,-33.5,0.0,0.0,0.0,-33.5
2022-10-09,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,-35.0
2022-10-10,0.0,0.0,0.0,-34.7,0.0,0.0,0.0,-34.8
2022-10-11,0.0,0.0,0.0,-28.4,0.0,0.0,0.0,-28.3
2022-10-12,0.0,0.0,0.0,-28.3,0.0,0.0,0.0,-28.2
2022-10-13,0.0,0.0,0.0,-28.6,0.0,0.0,0.0,-28.5
2022-10-14,0.0,0.0,0.0,-19.2,0.0,0.0,0.0,-19.2
2022-10-15,7.5,7.7,7.7,-17.4,0.0,0.0,0.0,-17.4
2022-10-16,658.5,671.6,663.9,-12.3,167.4,170.8,170.8,-12.3
2022-10-17,856.9,874.0,202.4,-11.6,290.5,296.3,125.5,-11.6
2022-10-18,857.0,874.1,0.1,-15.8,290.6,296.4,0.1,-15.8
2022-10-19,857.0,874.1,0.0,-32.8,290.6,296.4,0.0,-32.7
2022-10-20,857.0,874.1,0.0,-33.0,290.6,296.4,0.0,-32.8
2022-10-21,857.0,874.1,0.0,-39.4,290.6,296.4,0.0,-39.5
2022-10-22,857.0,874.1,0.0,-22.8,290.6,296.4,0.0,-22.7
2022-10-23,857.0,874.1,0.0,-15.8,290.6,296.4,0.0,-15.8
2022-10-24,857.0,874.1,0.0,-20.6,290.6,296.4,0.0,-20.5
2022-10-25,857.0,874.1,0.0,-25.1,290.6,296.4,0.0,-25.0
2022-10-26,857.0,874.1,0.0,-27.0,290.6,296.4,0.0,-26.9
2022-10-27,857.0,874.1,0.0,-33.4,290.6,296.4,0.0,-33.3
2022-10-28,857.0,874.1,0.0,-35.3,290.6,296.4,0.0,-35.3
2022-10-29,857.0,874.1,0.0,-42.6,290.6,296.4,0.0,-42.5
2022-10-30,857.0,874.1,0.0,-36.0,290.6,296.4,0.0,-36.0
2022-10-31,857.0,874.1,0.0,-31.9,290.6,296.4,0.0,-31.8
2022-11-01,857.0,874.1,0.0,-28.9,290.6,296.4,0.0,-28.8
2022-11-02,857.0,874.1,0.0,-32.2,290.6,296.4,0.0,-32.2
2022-11-03,857.0,874.1,0.0,-31.2,290.6,296.4,0.0,-31.2
2022-11-04,857.0,874.1,0.0,-24.8,290.6,296.4,0.0,-24.8
2022-11-05,857.0,874.1,0.0,-27.2,290.6,296.4,0.0,-27.1
2022-11-06,857.0,874.1,0.0,-31.5,290.6,296.4,0.0,-31.4
2022-11-07,857.0,874.1,0.0,-34.8,290.6,296.4,0.0,-34.7
2022-11-08,857.0,874.1,0.0,-41.8,290.6,296.4,0.0,-41.9
2022-11-09,857.0,874.1,0.0,-47.4,290.6,296.4,0.0,-45.7
2022-11-10,857.0,874.1,0.0,-36.4,290.6,296.4,0.0,-36.5
2022-11-11,857.0,874.1,0.0,-26.1,290.6,296.4,0.0,-25.9
2022-11-12,857.0,874.1,0.0,-21.3,290.6,296.4,0.0,-21.2
2022-11-13,857.0,874.1,0.0,-22.7,290.6,296.4,0.0,-22.7
2022-11-14,857.0,874.1,0.0,-22.1,290.6,296.4,0.0,-22.0
2022-11-15,857.0,874.1,0.0,-18.2,290.6,296.4,0.0,-18.1
2022-11-16,857.0,874.1,0.0,-27.4,290.6,296.4,0.0,-27.2
2022-11-17,857.0,874.1,0.0,-35.4,290.6,296.4,0.0,-35.3
2022-11-18,857.0,874.1,0.0,-33.4,290.6,296.4,0.0,-33.3
2022-11-19,857.0,874.1,0.0,-26.1,290.6,296.4,0.0,-26.1
2022-11-20,857.0,874.1,0.0,-23.5,290.6,296.4,0.0,-23.5
2022-11-21,857.0,874.1,0.0,-21.7,290.6,296.4,0.0,-21.7
2022-11-22,857.0,874.1,0.0,-22.5,290.6,296.4,0.0,-22.5
2022-11-23,857.0,874.1,0.0,-22.3,290.6,296.4,0.0,-22.2
2022-11-24,857.0,874.1,0.0,-22.4,290.6,296.4,0.0,-22.4
2022-11-25,857.0,874.1,0.0,-28.2,290.6,296.4,0.0,-28.1
2022-11-26,857.0,874.1,0.0,-29.5,290.6,296.4,0.0,-29.5
2022-11-27,857.0,874.1,0.0,-35.1,290.6,296.4,0.0,-34.9
2022-11-28,857.0,874.1,0.0,-30.7,290.6,296.4,0.0,-30.6
2022-11-29,857.0,874.1,0.0,-31.4,290.6,296.4,0.0,-31.3
2022-11-30,857.0,874.1,0.0,-27.0,290.6,296.4,0.0,-26.9
2022-12-01,857.0,874.1,0.0,-34.9,290.6,296.4,0.0,-34.8
2022-12-02,857.0,874.1,0.0,-40.8,290.6,296.4,0.0,-40.7
2022-12-03,883.5,901.2,27.1,-15.3,290.6,296.4,0.0,-15.3
2022-12-04,965.5,984.8,83.6,-25.7,290.6,296.4,0.0,-25.7
2022-12-05,973.0,992.5,7.7,-22.7,290.6,296.4,0.0,-22.6
2022-12-06,973.0,992.5,0.0,-17.6,290.6,296.4,0.0,-17.6
2022-12-07,973.0,992.5,0.0,-20.4,290.6,296.4,0.0,-20.4
2022-12-08,1081.5,1103.2,110.7,-23.7,291.2,297.1,0.7,-23.7
2022-12-09,1140.0,1162.8,59.6,-15.7,291.6,297.4,0.4,-15.6
2022-12-10,1169.1,1192.5,29.7,-15.9,291.6,297.4,0.0,-16.0
2022-12-11,1182.0,1205.6,13.1,-35.2,291.6,297.4,0.0,-35.2
2022-12-12,1182.0,1205.6,0.0,-40.4,291.6,297.4,0.0,-40.5
2022-12-13,1182.0,1205.6,0.0,-29.4,291.6,297.4,0.0,-29.4
2022-12-14,1182.0,1205.6,0.0,-30.5,291.6,297.4,0.0,-30.5
2022-12-15,1182.0,1205.6,0.0,-27.7,291.6,297.4,0.0,-27.7
2022-12-16,1182.0,1205.6,0.0,-33.1,291.6,297.4,0.0,-33.0
2022-12-17,1182.0,1205.6,0.0,-40.3,291.6,297.4,0.0,-40.3
2022-12-18,1182.0,1205.6,0.0,-25.8,291.6,297.4,0.0,-25.8
2022-12-19,1182.0,1205.6,0.0,-18.9,291.6,297.4,0.0,-18.9
2022-12-20,1182.0,1205.6,0.0,-31.6,291.6,297.4,0.0,-31.4
2022-12-21,1182.0,1205.6,0.0,-39.6,291.6,297.4,0.0,-39.6
2022-12-22,1182.0,1205.6,0.0,-46.6,291.6,297.4,0.0,-46.6
2022-12-23,1182.0,1205.6,0.0,-48.6,291.6,297.4,0.0,-48.6
2022-12-24,1182.0,1205.6,0.0,-39.0,291.6,297.4,0.0,-39.1
2022-12-25,1182.0,1205.6,0.0,-37.1,291.6,297.4,0.0,-37.3
2022-12-26,1182.0,1205.6,0.0,-35.4,291.6,297.4,0.0,-35.5
2022-12-27,1182.0,1205.6,0.0,-30.0,291.6,297.4,0.0,-30.1
2022-12-28,1182.0,1205.6,0.0,-38.1,291.6,297.4,0.0,-38.0
2022-12-29,1182.0,1205.6,0.0,-41.0,291.6,297.4,0.0,-41.0
2022-12-30,1182.0,1205.6,0.0,-48.6,291.6,297.4,0.0,-48.4
2022-12-31,1182.0,1205.6,0.0,-48.3,291.6,297.4,0.0,-48.6
